Date,Adj Close,Close,High,Low,Open,Volume
2024-12-02 02:10:00+00:00,191.08399963378903,191.08399963378903,191.1210021972656,190.98199462890625,191.0200042724609,0
2024-12-02 02:15:00+00:00,191.04800415039065,191.04800415039065,191.1020050048828,191.0050048828125,191.0890045166016,0
2024-12-02 02:20:00+00:00,191.06700134277344,191.06700134277344,191.09300231933597,191.00799560546875,191.05099487304688,0
2024-12-02 02:25:00+00:00,191.08200073242188,191.08200073242188,191.1009979248047,191.0410003662109,191.0679931640625,0
2024-12-02 02:30:00+00:00,191.09500122070312,191.09500122070312,191.1499938964844,191.0590057373047,191.07699584960935,0
2024-12-02 02:35:00+00:00,191.05999755859372,191.05999755859372,191.1360015869141,191.0540008544922,191.0850067138672,0
2024-12-02 02:40:00+00:00,190.98599243164065,190.98599243164065,191.0659942626953,190.97300720214844,191.0619964599609,0
2024-12-02 02:45:00+00:00,191.00799560546875,191.00799560546875,191.0330047607422,190.98199462890625,190.98199462890625,0
2024-12-02 02:50:00+00:00,190.96499633789065,190.96499633789065,191.0110015869141,190.9320068359375,191.00100708007807,0
2024-12-02 02:55:00+00:00,191.07400512695312,191.07400512695312,191.08099365234372,190.9579925537109,190.96800231933597,0
2024-12-02 03:00:00+00:00,191.12399291992188,191.12399291992188,191.1450042724609,191.0659942626953,191.0780029296875,0
2024-12-02 03:05:00+00:00,191.06399536132807,191.06399536132807,191.13499450683597,191.052001953125,191.125,0
2024-12-02 03:10:00+00:00,191.12600708007807,191.12600708007807,191.1320037841797,191.052001953125,191.0829925537109,0
2024-12-02 03:15:00+00:00,191.2079925537109,191.2079925537109,191.2270050048828,191.1080017089844,191.1269989013672,0
2024-12-02 03:20:00+00:00,191.197998046875,191.197998046875,191.2250061035156,191.17100524902344,191.20899963378903,0
2024-12-02 03:25:00+00:00,191.15499877929688,191.15499877929688,191.2030029296875,191.13800048828125,191.19900512695312,0
2024-12-02 03:30:00+00:00,191.11099243164065,191.11099243164065,191.19400024414065,191.0989990234375,191.1510009765625,0
2024-12-02 03:35:00+00:00,191.1009979248047,191.1009979248047,191.16400146484372,191.0780029296875,191.1020050048828,0
2024-12-02 03:40:00+00:00,191.1629943847656,191.1629943847656,191.16799926757807,191.0800018310547,191.10299682617188,0
2024-12-02 03:45:00+00:00,191.07899475097656,191.07899475097656,191.17100524902344,191.05799865722656,191.16200256347656,0
2024-12-02 03:50:00+00:00,190.98599243164065,190.98599243164065,191.1000061035156,190.9739990234375,191.0800018310547,0
2024-12-02 03:55:00+00:00,191.0039978027344,191.0039978027344,191.0279998779297,190.9620056152344,190.9759979248047,0
2024-12-02 04:00:00+00:00,191.05799865722656,191.05799865722656,191.0829925537109,190.97900390625,191.0039978027344,0
2024-12-02 04:05:00+00:00,191.0249938964844,191.0249938964844,191.0780029296875,190.97799682617188,191.05999755859372,0
2024-12-02 04:10:00+00:00,191.08200073242188,191.08200073242188,191.11199951171875,191.00799560546875,191.01600646972656,0
2024-12-02 04:15:00+00:00,191.0760040283203,191.0760040283203,191.1219940185547,191.0619964599609,191.0800018310547,0
2024-12-02 04:20:00+00:00,191.0,191.0,191.08999633789065,190.97300720214844,191.06900024414065,0
2024-12-02 04:25:00+00:00,191.01199340820312,191.01199340820312,191.01400756835935,190.9510040283203,190.9949951171875,0
2024-12-02 04:30:00+00:00,191.0019989013672,191.0019989013672,191.0260009765625,190.95599365234372,191.00900268554688,0
2024-12-02 04:35:00+00:00,191.0399932861328,191.0399932861328,191.08999633789065,190.97799682617188,191.0,0
2024-12-02 04:40:00+00:00,191.0850067138672,191.0850067138672,191.09100341796875,191.03500366210935,191.0379943847656,0
2024-12-02 04:45:00+00:00,191.07200622558597,191.07200622558597,191.10400390625,191.04299926757807,191.0850067138672,0
2024-12-02 04:50:00+00:00,191.1210021972656,191.1210021972656,191.1869964599609,191.06300354003903,191.07899475097656,0
2024-12-02 04:55:00+00:00,191.09800720214844,191.09800720214844,191.1479949951172,191.04400634765625,191.1219940185547,0
2024-12-02 05:00:00+00:00,191.11300659179688,191.11300659179688,191.1450042724609,191.0279998779297,191.0970001220703,0
2024-12-02 05:05:00+00:00,191.1269989013672,191.1269989013672,191.1499938964844,191.08200073242188,191.11599731445312,0
2024-12-02 05:10:00+00:00,191.1660003662109,191.1660003662109,191.197998046875,191.1230010986328,191.1269989013672,0
2024-12-02 05:15:00+00:00,191.1820068359375,191.1820068359375,191.19400024414065,191.093994140625,191.1699981689453,0
2024-12-02 05:20:00+00:00,191.1719970703125,191.1719970703125,191.20399475097656,191.1529998779297,191.18299865722656,0
2024-12-02 05:25:00+00:00,191.14100646972656,191.14100646972656,191.21299743652344,191.13299560546875,191.16900634765625,0
2024-12-02 05:30:00+00:00,191.2220001220703,191.2220001220703,191.2559967041016,191.1309967041016,191.13900756835935,0
2024-12-02 05:35:00+00:00,191.1419982910156,191.1419982910156,191.2239990234375,191.1269989013672,191.2220001220703,0
2024-12-02 05:40:00+00:00,191.2050018310547,191.2050018310547,191.2310028076172,191.1150054931641,191.13299560546875,0
2024-12-02 05:45:00+00:00,191.2559967041016,191.2559967041016,191.28399658203125,191.1929931640625,191.2100067138672,0
2024-12-02 05:50:00+00:00,191.2220001220703,191.2220001220703,191.28700256347656,191.2079925537109,191.25799560546875,0
2024-12-02 05:55:00+00:00,191.2079925537109,191.2079925537109,191.28599548339844,191.1790008544922,191.22000122070312,0
2024-12-02 06:00:00+00:00,191.1280059814453,191.1280059814453,191.2140045166016,191.0760040283203,191.20399475097656,0
2024-12-02 06:05:00+00:00,190.9900054931641,190.9900054931641,191.16099548339844,190.97300720214844,191.13400268554688,0
2024-12-02 06:10:00+00:00,191.0399932861328,191.0399932861328,191.05499267578125,190.9669952392578,190.9900054931641,0
2024-12-02 06:15:00+00:00,191.08099365234372,191.08099365234372,191.0989990234375,191.03500366210935,191.03900146484372,0
2024-12-02 06:20:00+00:00,191.0169982910156,191.0169982910156,191.0959930419922,190.9750061035156,191.08799743652344,0
2024-12-02 06:25:00+00:00,191.0030059814453,191.0030059814453,191.0240020751953,190.95899963378903,191.01800537109372,0
2024-12-02 06:30:00+00:00,191.00799560546875,191.00799560546875,191.0379943847656,190.9510040283203,191.0019989013672,0
2024-12-02 06:35:00+00:00,190.93299865722656,190.93299865722656,191.0319976806641,190.91799926757807,191.0050048828125,0
2024-12-02 06:40:00+00:00,190.91799926757807,190.91799926757807,191.00900268554688,190.8600006103516,190.9290008544922,0
2024-12-02 06:45:00+00:00,190.91700744628903,190.91700744628903,190.9320068359375,190.8520050048828,190.90499877929688,0
2024-12-02 06:50:00+00:00,190.91000366210935,190.91000366210935,190.9770050048828,190.8769989013672,190.91799926757807,0
2024-12-02 06:55:00+00:00,190.98399353027344,190.98399353027344,191.0039978027344,190.9010009765625,190.91000366210935,0
2024-12-02 07:00:00+00:00,191.0200042724609,191.0200042724609,191.07899475097656,190.94500732421875,190.9759979248047,0
2024-12-02 07:05:00+00:00,190.89700317382807,190.89700317382807,191.031005859375,190.8769989013672,191.02099609375,0
2024-12-02 07:10:00+00:00,190.73899841308597,190.73899841308597,190.906005859375,190.72999572753903,190.9019927978516,0
2024-12-02 07:15:00+00:00,190.63699340820312,190.63699340820312,190.75,190.60400390625,190.75,0
2024-12-02 07:20:00+00:00,190.75100708007807,190.75100708007807,190.78399658203125,190.6289978027344,190.63800048828125,0
2024-12-02 07:25:00+00:00,190.64599609375,190.64599609375,190.78900146484372,190.6080017089844,190.7519989013672,0
2024-12-02 07:30:00+00:00,190.50999450683597,190.50999450683597,190.64700317382807,190.48199462890625,190.64700317382807,0
2024-12-02 07:35:00+00:00,190.36300659179688,190.36300659179688,190.51800537109372,190.3280029296875,190.51400756835935,0
2024-12-02 07:40:00+00:00,190.2949981689453,190.2949981689453,190.44700622558597,190.2899932861328,190.36099243164065,0
2024-12-02 07:45:00+00:00,190.3789978027344,190.3789978027344,190.3800048828125,190.26800537109372,190.29800415039065,0
2024-12-02 07:50:00+00:00,190.4369964599609,190.4369964599609,190.5030059814453,190.3710021972656,190.37399291992188,0
2024-12-02 07:55:00+00:00,190.5529937744141,190.5529937744141,190.5619964599609,190.4199981689453,190.43800354003903,0
2024-12-02 08:00:00+00:00,190.6219940185547,190.6219940185547,190.6309967041016,190.46800231933597,190.5540008544922,0
2024-12-02 08:05:00+00:00,190.7030029296875,190.7030029296875,190.72799682617188,190.6020050048828,190.6179962158203,0
2024-12-02 08:10:00+00:00,190.52999877929688,190.52999877929688,190.75900268554688,190.52099609375,190.69700622558597,0
2024-12-02 08:15:00+00:00,190.60400390625,190.60400390625,190.61099243164065,190.5189971923828,190.5379943847656,0
2024-12-02 08:20:00+00:00,190.7050018310547,190.7050018310547,190.7050018310547,190.5330047607422,190.60499572753903,0
2024-12-02 08:25:00+00:00,190.69700622558597,190.69700622558597,190.7989959716797,190.6929931640625,190.70599365234372,0
2024-12-02 08:30:00+00:00,190.7480010986328,190.7480010986328,190.76800537109372,190.66000366210935,190.69500732421875,0
2024-12-02 08:35:00+00:00,190.5850067138672,190.5850067138672,190.75,190.5619964599609,190.7449951171875,0
2024-12-02 08:40:00+00:00,190.6529998779297,190.6529998779297,190.6629943847656,190.5330047607422,190.58599853515625,0
2024-12-02 08:45:00+00:00,190.5619964599609,190.5619964599609,190.6569976806641,190.51800537109372,190.6529998779297,0
2024-12-02 08:50:00+00:00,190.51600646972656,190.51600646972656,190.57400512695312,190.43800354003903,190.5709991455078,0
2024-12-02 08:55:00+00:00,190.69200134277344,190.69200134277344,190.7209930419922,190.5059967041016,190.51600646972656,0
2024-12-02 09:00:00+00:00,190.7010040283203,190.7010040283203,190.7330017089844,190.6230010986328,190.69700622558597,0
2024-12-02 09:05:00+00:00,190.7050018310547,190.7050018310547,190.7169952392578,190.64100646972656,190.70199584960935,0
2024-12-02 09:10:00+00:00,190.5870056152344,190.5870056152344,190.75,190.53399658203125,190.70599365234372,0
2024-12-02 09:15:00+00:00,190.7209930419922,190.7209930419922,190.7220001220703,190.5590057373047,190.5829925537109,0
2024-12-02 09:20:00+00:00,190.67300415039065,190.67300415039065,190.79200744628903,190.6009979248047,190.7169952392578,0
2024-12-02 09:25:00+00:00,190.78599548339844,190.78599548339844,190.80799865722656,190.6580047607422,190.677001953125,0
2024-12-02 09:30:00+00:00,190.84500122070312,190.84500122070312,190.85899353027344,190.7209930419922,190.7769927978516,0
2024-12-02 09:35:00+00:00,190.88400268554688,190.88400268554688,190.9129943847656,190.8390045166016,190.8459930419922,0
2024-12-02 09:40:00+00:00,190.8249969482422,190.8249969482422,190.8919982910156,190.7530059814453,190.8820037841797,0
2024-12-02 09:45:00+00:00,190.98899841308597,190.98899841308597,191.00900268554688,190.7969970703125,190.8249969482422,0
2024-12-02 09:50:00+00:00,191.0540008544922,191.0540008544922,191.0619964599609,190.9600067138672,190.99400329589844,0
2024-12-02 09:55:00+00:00,190.9850006103516,190.9850006103516,191.0850067138672,190.9429931640625,191.052001953125,0
2024-12-02 10:00:00+00:00,190.95399475097656,190.95399475097656,190.9980010986328,190.9010009765625,190.97999572753903,0
2024-12-02 10:05:00+00:00,190.9279937744141,190.9279937744141,190.98699951171875,190.88900756835935,190.95399475097656,0
2024-12-02 10:10:00+00:00,190.88299560546875,190.88299560546875,190.9830017089844,190.85299682617188,190.9290008544922,0
2024-12-02 10:15:00+00:00,190.94500732421875,190.94500732421875,190.97300720214844,190.86399841308597,190.88299560546875,0
2024-12-02 10:20:00+00:00,190.96600341796875,190.96600341796875,191.1020050048828,190.9320068359375,190.9459991455078,0
2024-12-02 10:25:00+00:00,190.9969940185547,190.9969940185547,191.0,190.91700744628903,190.968994140625,0
2024-12-02 10:30:00+00:00,191.0540008544922,191.0540008544922,191.1020050048828,190.94900512695312,190.9980010986328,0
2024-12-02 10:35:00+00:00,190.9960021972656,190.9960021972656,191.0709991455078,190.9669952392578,191.04600524902344,0
2024-12-02 10:40:00+00:00,190.96800231933597,190.96800231933597,191.0279998779297,190.94700622558597,191.0,0
2024-12-02 10:45:00+00:00,190.9709930419922,190.9709930419922,190.99899291992188,190.9290008544922,190.96800231933597,0
2024-12-02 10:50:00+00:00,190.90499877929688,190.90499877929688,190.97300720214844,190.88299560546875,190.9709930419922,0
2024-12-02 10:55:00+00:00,190.79600524902344,190.79600524902344,190.91099548339844,190.78599548339844,190.91099548339844,0
2024-12-02 11:00:00+00:00,190.843994140625,190.843994140625,190.84800720214844,190.79299926757807,190.7949981689453,0
2024-12-02 11:05:00+00:00,190.81399536132807,190.81399536132807,190.85299682617188,190.7689971923828,190.84300231933597,0
2024-12-02 11:10:00+00:00,190.8370056152344,190.8370056152344,190.94500732421875,190.8000030517578,190.80799865722656,0
2024-12-02 11:15:00+00:00,190.8280029296875,190.8280029296875,190.91900634765625,190.80099487304688,190.8370056152344,0
2024-12-02 11:20:00+00:00,190.86900329589844,190.86900329589844,190.88900756835935,190.81500244140625,190.8280029296875,0
2024-12-02 11:25:00+00:00,190.91400146484372,190.91400146484372,190.9250030517578,190.843994140625,190.86599731445312,0
2024-12-02 11:30:00+00:00,190.90899658203125,190.90899658203125,190.9369964599609,190.88499450683597,190.9199981689453,0
2024-12-02 11:35:00+00:00,190.97300720214844,190.97300720214844,190.9929962158203,190.9019927978516,190.90899658203125,0
2024-12-02 11:40:00+00:00,190.9160003662109,190.9160003662109,191.04800415039065,190.90899658203125,190.96499633789065,0
2024-12-02 11:45:00+00:00,190.93299865722656,190.93299865722656,190.9369964599609,190.85499572753903,190.9080047607422,0
2024-12-02 11:50:00+00:00,190.82899475097656,190.82899475097656,190.9750061035156,190.80099487304688,190.93099975585935,0
2024-12-02 11:55:00+00:00,190.8489990234375,190.8489990234375,190.8990020751953,190.81500244140625,190.83099365234372,0
2024-12-02 12:00:00+00:00,190.6929931640625,190.6929931640625,190.86599731445312,190.66799926757807,190.8500061035156,0
2024-12-02 12:05:00+00:00,190.7469940185547,190.7469940185547,190.7539978027344,190.6540069580078,190.68600463867188,0
2024-12-02 12:10:00+00:00,190.8029937744141,190.8029937744141,190.86399841308597,190.72799682617188,190.74400329589844,0
2024-12-02 12:15:00+00:00,190.781005859375,190.781005859375,190.8329925537109,190.7429962158203,190.80099487304688,0
2024-12-02 12:20:00+00:00,190.66900634765625,190.66900634765625,190.79200744628903,190.61199951171875,190.7779998779297,0
2024-12-02 12:25:00+00:00,190.6479949951172,190.6479949951172,190.69900512695312,190.6080017089844,190.66799926757807,0
2024-12-02 12:30:00+00:00,190.5449981689453,190.5449981689453,190.6540069580078,190.50999450683597,190.64599609375,0
2024-12-02 12:35:00+00:00,190.3580017089844,190.3580017089844,190.5469970703125,190.3489990234375,190.54600524902344,0
2024-12-02 12:40:00+00:00,190.4019927978516,190.4019927978516,190.4340057373047,190.3280029296875,190.35699462890625,0
2024-12-02 12:45:00+00:00,190.32699584960935,190.32699584960935,190.46499633789065,190.31900024414065,190.4029998779297,0
2024-12-02 12:50:00+00:00,190.1080017089844,190.1080017089844,190.33200073242188,190.07000732421875,190.3209991455078,0
2024-12-02 12:55:00+00:00,190.1450042724609,190.1450042724609,190.197998046875,190.07699584960935,190.1100006103516,0
2024-12-02 13:00:00+00:00,190.29400634765625,190.29400634765625,190.31700134277344,190.14100646972656,190.14700317382807,0
2024-12-02 13:05:00+00:00,190.26300048828125,190.26300048828125,190.37399291992188,190.20899963378903,190.2879943847656,0
2024-12-02 13:10:00+00:00,190.2050018310547,190.2050018310547,190.3090057373047,190.18099975585935,190.2550048828125,0
2024-12-02 13:15:00+00:00,190.281005859375,190.281005859375,190.322998046875,190.18600463867188,190.20599365234372,0
2024-12-02 13:20:00+00:00,190.30499267578125,190.30499267578125,190.33799743652344,190.22900390625,190.28500366210935,0
2024-12-02 13:25:00+00:00,190.3939971923828,190.3939971923828,190.406005859375,190.2910003662109,190.30799865722656,0
2024-12-02 13:30:00+00:00,190.49400329589844,190.49400329589844,190.5540008544922,190.38900756835935,190.3950042724609,0
2024-12-02 13:35:00+00:00,190.49899291992188,190.49899291992188,190.55999755859372,190.4579925537109,190.5030059814453,0
2024-12-02 13:40:00+00:00,190.50100708007807,190.50100708007807,190.53500366210935,190.3990020751953,190.50799560546875,0
2024-12-02 13:45:00+00:00,190.3370056152344,190.3370056152344,190.50100708007807,190.32899475097656,190.49200439453125,0
2024-12-02 13:50:00+00:00,190.38400268554688,190.38400268554688,190.47999572753903,190.32899475097656,190.33599853515625,0
2024-12-02 13:55:00+00:00,190.3719940185547,190.3719940185547,190.38400268554688,190.21099853515625,190.37600708007807,0
2024-12-02 14:00:00+00:00,190.3580017089844,190.3580017089844,190.41000366210935,190.34500122070312,190.3710021972656,0
2024-12-02 14:05:00+00:00,190.3459930419922,190.3459930419922,190.3730010986328,190.26400756835935,190.35299682617188,0
2024-12-02 14:10:00+00:00,190.1210021972656,190.1210021972656,190.3500061035156,190.1080017089844,190.3419952392578,0
2024-12-02 14:15:00+00:00,190.16000366210935,190.16000366210935,190.16200256347656,190.0619964599609,190.1320037841797,0
2024-12-02 14:20:00+00:00,190.05799865722656,190.05799865722656,190.1739959716797,190.01800537109372,190.16200256347656,0
2024-12-02 14:25:00+00:00,190.0019989013672,190.0019989013672,190.0659942626953,189.97000122070312,190.05599975585935,0
2024-12-02 14:30:00+00:00,189.95399475097656,189.95399475097656,190.13699340820312,189.95399475097656,190.0059967041016,0
2024-12-02 14:35:00+00:00,189.89100646972656,189.89100646972656,189.9620056152344,189.7760009765625,189.9620056152344,0
2024-12-02 14:40:00+00:00,189.74200439453125,189.74200439453125,189.9129943847656,189.67999267578125,189.88699340820312,0
2024-12-02 14:45:00+00:00,189.7140045166016,189.7140045166016,189.85499572753903,189.6490020751953,189.74899291992188,0
2024-12-02 14:50:00+00:00,189.56399536132807,189.56399536132807,189.7469940185547,189.56399536132807,189.73199462890625,0
2024-12-02 14:55:00+00:00,189.48699951171875,189.48699951171875,189.6309967041016,189.45700073242188,189.56900024414065,0
2024-12-02 15:00:00+00:00,189.4770050048828,189.4770050048828,189.66900634765625,189.3000030517578,189.4969940185547,0
2024-12-02 15:05:00+00:00,189.3280029296875,189.3280029296875,189.48699951171875,189.19000244140625,189.48199462890625,0
2024-12-02 15:10:00+00:00,189.3300018310547,189.3300018310547,189.3809967041016,189.2460021972656,189.3280029296875,0
2024-12-02 15:15:00+00:00,189.23899841308597,189.23899841308597,189.41400146484372,189.2120056152344,189.33399963378903,0
2024-12-02 15:20:00+00:00,189.21299743652344,189.21299743652344,189.29400634765625,189.20899963378903,189.2400054931641,0
2024-12-02 15:25:00+00:00,189.31900024414065,189.31900024414065,189.33200073242188,189.1479949951172,189.2140045166016,0
2024-12-02 15:30:00+00:00,189.3860015869141,189.3860015869141,189.4019927978516,189.27200317382807,189.32200622558597,0
2024-12-02 15:35:00+00:00,189.45199584960935,189.45199584960935,189.5189971923828,189.3800048828125,189.3800048828125,0
2024-12-02 15:40:00+00:00,189.4669952392578,189.4669952392578,189.54299926757807,189.41400146484372,189.4530029296875,0
2024-12-02 15:45:00+00:00,189.38800048828125,189.38800048828125,189.55499267578125,189.375,189.4620056152344,0
2024-12-02 15:50:00+00:00,189.1719970703125,189.1719970703125,189.38800048828125,189.15499877929688,189.38800048828125,0
2024-12-02 15:55:00+00:00,189.25999450683597,189.25999450683597,189.32899475097656,189.1580047607422,189.17300415039065,0
2024-12-02 16:00:00+00:00,189.0850067138672,189.0850067138672,189.38299560546875,189.0269927978516,189.24899291992188,0
2024-12-02 16:05:00+00:00,189.1580047607422,189.1580047607422,189.2079925537109,189.0489959716797,189.08599853515625,0
2024-12-02 16:10:00+00:00,189.197998046875,189.197998046875,189.22999572753903,189.13400268554688,189.1569976806641,0
2024-12-02 16:15:00+00:00,188.9340057373047,188.9340057373047,189.20199584960935,188.92999267578125,189.1909942626953,0
2024-12-02 16:20:00+00:00,188.72000122070312,188.72000122070312,188.96099853515625,188.697998046875,188.93800354003903,0
2024-12-02 16:25:00+00:00,188.6199951171875,188.6199951171875,188.76600646972656,188.5330047607422,188.7120056152344,0
2024-12-02 16:30:00+00:00,188.5,188.5,188.6540069580078,188.48399353027344,188.6199951171875,0
2024-12-02 16:35:00+00:00,188.61199951171875,188.61199951171875,188.6450042724609,188.4900054931641,188.49400329589844,0
2024-12-02 16:40:00+00:00,188.6510009765625,188.6510009765625,188.68299865722656,188.5330047607422,188.6020050048828,0
2024-12-02 16:45:00+00:00,188.71099853515625,188.71099853515625,188.73800659179688,188.6289978027344,188.6510009765625,0
2024-12-02 16:50:00+00:00,188.53700256347656,188.53700256347656,188.71800231933597,188.49099731445312,188.71499633789065,0
2024-12-02 16:55:00+00:00,188.60299682617188,188.60299682617188,188.6150054931641,188.46800231933597,188.5379943847656,0
2024-12-02 17:00:00+00:00,188.66099548339844,188.66099548339844,188.7239990234375,188.58200073242188,188.6000061035156,0
2024-12-02 17:05:00+00:00,188.78700256347656,188.78700256347656,188.822998046875,188.61199951171875,188.65899658203125,0
2024-12-02 17:10:00+00:00,188.8719940185547,188.8719940185547,188.95599365234372,188.7700042724609,188.79299926757807,0
2024-12-02 17:15:00+00:00,188.8990020751953,188.8990020751953,188.9069976806641,188.80999755859372,188.87399291992188,0
2024-12-02 17:20:00+00:00,188.99200439453125,188.99200439453125,189.0200042724609,188.88800048828125,188.8939971923828,0
2024-12-02 17:25:00+00:00,188.98599243164065,188.98599243164065,189.0039978027344,188.92999267578125,189.0,0
2024-12-02 17:30:00+00:00,189.0110015869141,189.0110015869141,189.07400512695312,188.94400024414065,188.97900390625,0
2024-12-02 17:35:00+00:00,189.01199340820312,189.01199340820312,189.09300231933597,188.9949951171875,189.00999450683597,0
2024-12-02 17:40:00+00:00,189.0850067138672,189.0850067138672,189.093994140625,189.0019989013672,189.01499938964844,0
2024-12-02 17:45:00+00:00,189.11199951171875,189.11199951171875,189.11900329589844,189.0269927978516,189.07699584960935,0
2024-12-02 17:50:00+00:00,189.13299560546875,189.13299560546875,189.1450042724609,189.0890045166016,189.11300659179688,0
2024-12-02 17:55:00+00:00,189.14700317382807,189.14700317382807,189.1719970703125,189.1230010986328,189.1309967041016,0
2024-12-02 18:00:00+00:00,189.2769927978516,189.2769927978516,189.2819976806641,189.1219940185547,189.14599609375,0
2024-12-02 18:05:00+00:00,189.2469940185547,189.2469940185547,189.3119964599609,189.22300720214844,189.2760009765625,0
2024-12-02 18:10:00+00:00,189.3179931640625,189.3179931640625,189.3470001220703,189.23899841308597,189.2469940185547,0
2024-12-02 18:15:00+00:00,189.36199951171875,189.36199951171875,189.36700439453125,189.2830047607422,189.3249969482422,0
2024-12-02 18:20:00+00:00,189.34300231933597,189.34300231933597,189.39100646972656,189.3070068359375,189.36099243164065,0
2024-12-02 18:25:00+00:00,189.31500244140625,189.31500244140625,189.35400390625,189.2749938964844,189.34300231933597,0
2024-12-02 18:30:00+00:00,189.2700042724609,189.2700042724609,189.31900024414065,189.2519989013672,189.31500244140625,0
2024-12-02 18:35:00+00:00,189.2570037841797,189.2570037841797,189.30499267578125,189.23399353027344,189.26400756835935,0
2024-12-02 18:40:00+00:00,189.19500732421875,189.19500732421875,189.29800415039065,189.18499755859372,189.26600646972656,0
2024-12-02 18:45:00+00:00,189.18499755859372,189.18499755859372,189.2460021972656,189.1629943847656,189.20199584960935,0
2024-12-02 18:50:00+00:00,189.2449951171875,189.2449951171875,189.2469940185547,189.1629943847656,189.1820068359375,0
2024-12-02 18:55:00+00:00,189.2429962158203,189.2429962158203,189.2550048828125,189.17300415039065,189.23899841308597,0
2024-12-02 19:00:00+00:00,189.2460021972656,189.2460021972656,189.28500366210935,189.2220001220703,189.23599243164065,0
2024-12-02 19:05:00+00:00,189.2239990234375,189.2239990234375,189.2669982910156,189.19900512695312,189.2460021972656,0
2024-12-02 19:10:00+00:00,189.18099975585935,189.18099975585935,189.25100708007807,189.16900634765625,189.21499633789065,0
2024-12-02 19:15:00+00:00,189.2140045166016,189.2140045166016,189.2330017089844,189.156005859375,189.17999267578125,0
2024-12-02 19:20:00+00:00,189.1699981689453,189.1699981689453,189.2350006103516,189.1629943847656,189.21499633789065,0
2024-12-02 19:25:00+00:00,189.22799682617188,189.22799682617188,189.22799682617188,189.1719970703125,189.17300415039065,0
2024-12-02 19:30:00+00:00,189.20599365234372,189.20599365234372,189.2449951171875,189.19000244140625,189.2220001220703,0
2024-12-02 19:35:00+00:00,189.1909942626953,189.1909942626953,189.2169952392578,189.1739959716797,189.20700073242188,0
2024-12-02 19:40:00+00:00,189.18299865722656,189.18299865722656,189.20700073242188,189.1569976806641,189.1869964599609,0
2024-12-02 19:45:00+00:00,189.1360015869141,189.1360015869141,189.1869964599609,189.1300048828125,189.1840057373047,0
